20.0	13.362489
25.0	13.053455
31.5	12.596061
40.0	11.940591
50.0	11.139199
63.0	10.117447
80.0	8.887691
100.0	7.633341
125.0	6.343653
160.0	4.960293
200.0	3.819595
250.0	2.834101
315.0	2.004187
400.0	1.349767
500.0	0.902473
630.0	0.570717
800.0	0.328044
1000.0	0.159540
1250.0	0.019085
1600.0	-0.133467
2000.0	-0.295641
2500.0	-0.509026
3150.0	-0.817986
4000.0	-1.274083
5000.0	-1.866403
6300.0	-2.684383
8000.0	-3.768734
10000.0	-4.997395
12500.0	-6.411645
16000.0	-8.151724
20000.0	-9.844221
25000.0	-11.617525
31500.0	-13.512907
48000.0	-17.060138
