20.000000000000	-20
20.798237065887	-20
21.628333252442	-16
22.491560116216	-12
23.389239963935	-8
24.322747878043	-4
25.293513823067	0
26.303024836072	4
27.352827304528	7
28.444529335092	10
29.579803216941	13
30.760387983412	13,8
31.988092075884	14,4
33.264796113983	14,9
34.592455776352	15,3
35.973104796389	15.6
37.408858077565	15.8
38.901914933067	15.9
40.454562454745	15.9
42.069179016527	15.55
43.748237917649	15.159481123012
45.494311171305	14.861181285694
47.310073444503	14.539719249446
49.198306155165	14.212105258182
51.161901732761	13.885154974211
53.203868048980	13.557179219845
55.327333025244	13.223468406491
57.535549424116	12.885753130590
59.831899831942	12.550330160799
62.219901840358	12.217774720503
64.703213434600	11.895374468383
67.285638596875	11.579091155271
69.971133133372	11.265491634796
72.763810733831	10.955107745227
75.667949272979	10.649907287998
78.687997363448	10.350074415646
81.828581170245	10.043721987421
85.094511497198	9.734658185042
88.490791156230	9.431746337219
92.022622630759	9.134174475287
95.695416044961	8.839793555393
99.514797451091	8.548488613465
103.486617447577	8.260259649503
107.616960141075	7.975106663507
111.912152466211	7.693028706280
116.378773877299	7.412413271150
121.023666426868	7.131797836021
125.853945246444	6.855872441756
130.877009445637	6.602216503246
136.100553446236	6.348560564736
141.532578768664	6.094906147487
147.181406288853	5.845171670561
153.055688984312	5.602977193641
159.164425188922	5.368322716727
165.516972376744	5.120678219611
172.123061495972	4.878977767290
178.992811874976	4.646504885469
186.136746723276	4.421675145940
193.565809251186	4.202997361425
201.291379432825	3.990471531926
209.325291438168	3.784097657442
217.679851760848	3.583875737973
226.367858069467	3.389805773519
235.402618811295	3.201887764081
244.797973598401	3.020121709657
254.568314407418	2.847260869606
264.728607625441	2.683444214105
275.294416975809	2.525362617592
286.281927358906	2.373016080067
297.707969644483	2.226404601530
309.590046453497	2.085528181980
321.946358968944	1.952788744364
334.795834816768	1.827405865484
348.158157059540	1.707390571882
362.053794347337	1.592742863506
376.504032271996	1.483462740056
391.531005972773	1.379550201483
407.157734043353	1.277941964625
423.408153792158	1.178575172075
440.307157909949	1.085360334081
457.880632600910	0.998297450811
476.155497235608	0.917386522941
495.159745586582	0.842627550545
514.922488709709	0.775720362640
535.473999537060	0.715162315490
556.845759249530	0.660339327754
579.070505500287	0.609421859377
602.182282562909	0.558620517043
626.216493481026	0.507819174282
651.209954299352	0.458417666577
677.200950459179	0.409270811707
704.229295444710	0.360123956437
732.336391770094	0.311823093692
761.565294400547	0.266149082252
791.960776704742	0.223158863450
823.569399039473	0.180815870141
856.439580071665	0.140789852714
890.621670946974	0.103839812794
926.168032418592	0.068744627388
963.133115054414	0.033667697343
1001.573542645411	-0.001409232701
1041.548198942992	-0.036486162746
1083.118317858216	-0.071563092790
1126.347577261013	-0.106640022835
1171.302196523118	-0.141716952879
1218.051037954117	-0.176793882924
1266.665712285991	-0.210730351605
1317.220688367753	-0.242437344509
1369.793407238189	-0.274144337414
1424.464400751469	-0.305894127829
1481.317414937308	-0.339321607068
1540.439538284674	-0.375262419392
1601.921335145533	-0.413846004325
1665.856984462975	-0.459324479724
1732.344424036255	-0.507878932172
1801.485500543704	-0.559459647834
1873.386125553329	-0.612075040599
1948.156437760116	-0.664690433822
2025.910971698469	-0.717305827504
2106.768833188346	-0.769921221644
2190.853881783698	-0.822536616242
2278.294920502843	-0.875854926550
2369.225893131248	-0.934487150472
2463.786089399117	-0.999271329408
2562.120358347913	-1.068608544943
2664.379330212802	-1.142807991623
2770.719647160795	-1.222742497292
2881.304203238093	-1.308412061850
2996.302393894170	-1.399816684992
3115.890375464830	-1.496956366695
3240.251335011708	-1.597346950456
3369.575770931567	-1.702198791389
3504.061784765236	-1.812418217200
3643.915384653179	-1.928005227977
3789.350800902538	-2.048959824010
3940.590814149046	-2.175282005320
4097.867096616487	-2.312834286764
4261.420566996452	-2.460017726705
4431.501759492006	-2.613353121661
4608.371207590573	-2.772840471631
4792.299843153906	-2.938479776617
4983.569411436476	-3.110271036618
5182.472902668021	-3.282501125426
5389.315000861326	-3.459959178661
5604.412550532827	-3.643152290883
5828.095042050793	-3.832080462093
6060.705116354743	-4.026743692290
6302.599089819104	-4.227072211894
6554.147500065165	-4.426399995347
6815.735673557399	-4.631095364078
7087.764315853595	-4.841158318085
7370.650125412990	-5.056588857186
7664.826431902562	-5.277386981164
7970.743859979441	-5.503552690019
8288.871019565895	-5.750079389818
8619.695223674737	-6.004269911485
8963.723234884175	-6.264607648934
9321.482041606178	-6.529393349505
9693.519665336817	-6.797255027583
10080.406000125797	-7.068192683169
10482.733685550458	-7.342206316263
10901.119014532051	-7.619295926864
11336.202877384472	-7.901771126980
11788.651743541806	-8.216526258437
12259.158682468413	-8.571269097492
12748.444425315412	-8.946009781166
13257.258468950000	-9.335480818932
13786.380224048187	-9.757625191680
14336.620209010769	-10.219024606834
14908.821291529812	-10.798269875314
15503.859979709296	-11.518261814940
16122.647764715837	-12.398340285129
16766.132517017904	-13.517770699348
17435.299938351014	-14.809455850781
18131.175071633737	-16.211245662635
18854.823871147240	-17,7
19607.354835383569	-19
20389.920705063967	-20
21203.720228928225	-20
22049.999999999978	-20
